Gamecode,CODETEAM,TIME,DELTA_SCORE,OFF,DEF,P1,P2,P3,P4,P5
274,ZAL,0.5,0,0,0,P002329,P010390,P011218,P012715,P012787
274,ZAL,0.417,-2,0,2,P002329,P003211,P007513,P010390,P011218
274,ZAL,0.383,0,0,0,P002329,P005504,P011218,P012715,P012787
274,ZAL,0.25,-1,0,1,P003211,P005504,P007513,P011218,P012715
274,ZAL,0.217,0,0,0,P003210,P003211,P005504,P011218,P012715
274,ZAL,0.2,-2,0,2,P003210,P003211,P010390,P011218,P012715
274,ZAL,0.117,1,3,2,P003211,P007513,P010390,P011218,P012715
274,BAS,9.967,3,22,19,P004761,P009048,P010444,P011948,P012201
274,BAS,4.467,4,11,7,P004603,P004761,P007230,P009048,P011948
274,BAS,3.917,-4,5,9,P003198,P004603,P004761,P007230,P009048
274,BAS,3.317,-4,4,8,P003198,P007230,P009048,P011948,P012201
274,BAS,3.05,-7,2,9,P007946,P010444,P011085,P011948,P012201
274,BAS,2.7,1,6,5,P004761,P007230,P010444,P011948,P012765
274,BAS,2.683,0,4,4,P004761,P009048,P010444,P012201,P012765
274,BAS,2.65,-3,4,7,P010444,P011085,P011948,P012201,P012765
274,BAS,2.583,0,8,8,P004603,P004761,P009048,P011085,P012201
274,BAS,2.183,-3,4,7,P004761,P007230,P009048,P010444,P011085
274,BAS,0.733,-1,4,5,P004603,P004761,P009048,P011948,P012201
274,BAS,0.55,2,2,0,P003198,P004603,P004761,P007230,P012201
274,BAS,0.417,-2,0,2,P003198,P007230,P011948,P012201,P012765
274,BAS,0.4,-2,0,2,P004761,P007230,P009048,P011948,P012201
274,BAS,0.383,-2,0,2,P004603,P004761,P007230,P009048,P011085
275,MCO,8.267,11,20,9,P005985,P008099,P010588,P011231,PLCZ
275,MCO,6.85,2,20,18,P005985,P008099,P010588,P011196,P011226
275,MCO,5.25,-3,8,11,P011196,P011212,P011226,P011231,P012709
275,MCO,3.35,-1,4,5,P005985,P008099,P010588,P011226,PLCZ
275,MCO,2.35,-3,5,8,P004790,P005985,P008099,P011231,PLCZ
275,MCO,2.183,2,7,5,P005985,P010588,P011212,P011231,PLCZ
275,MCO,2.15,3,5,2,P005985,P010588,P011196,P011212,P011226
275,MCO,1.95,-5,0,5,P004790,P005985,P011196,P011226,P012709
275,MCO,1.85,4,4,0,P004790,P005985,P011196,P011212,P011226
275,MCO,1.283,2,2,0,P004790,P005985,P011196,P011231,P012709
275,MCO,1.2,2,4,2,P004790,P005985,P008099,P011226,P011231
275,MCO,1.067,-6,0,6,P008099,P011196,P011226,P011231,P012709
275,MCO,0.75,0,0,0,P005985,P008099,P010588,P011212,P011226
275,MCO,0.667,-3,0,3,P004790,P005985,P008099,P011196,P011226
275,MCO,0.4,-3,0,3,P010588,P011212,P011226,P012709,PLCZ
275,MCO,0.383,-1,0,1,P005985,P010588,P011212,P011226,PLCZ
275,MCO,0.05,0,0,0,P004790,P008099,P011196,P011231,P012709
275,PAM,5.45,-10,4,14,P003960,P006433,P010393,P010568,P012795
275,PAM,4.3,-9,5,14,P000556,P003960,P005356,P010568,P012795
275,PAM,4.117,-1,10,11,P000556,P004863,P011982,P012738,P012740
275,PAM,3.4,3,8,5,P003960,P004863,P010568,P011982,P012795
275,PAM,2.933,-3,4,7,P003960,P006433,P010568,P012738,P012795
275,PAM,2.717,1,4,3,P003960,P005356,P010568,P011982,P012795
275,PAM,2.483,-1,3,4,P000556,P004863,P010393,P011982,P012740
275,PAM,2.167,0,2,2,P000556,P004863,P005356,P010393,P011982
275,PAM,1.983,2,4,2,P003960,P004863,P010568,P011982,P012738
275,PAM,1.783,2,6,4,P003960,P006433,P010568,P011982,P012795
275,PAM,1.467,-2,5,7,P004863,P005356,P011982,P012738,P012795
275,PAM,1.117,7,7,0,P000556,P003960,P004863,P005356,P011982
275,PAM,0.933,-2,2,4,P006433,P010393,P010568,P011982,P012795
275,PAM,0.883,1,1,0,P000556,P010393,P010568,P012740,P012795
275,PAM,0.783,3,3,0,P000556,P003960,P010568,P012740,P012795
275,PAM,0.717,0,0,0,P000556,P004863,P005356,P012738,P012795
275,PAM,0.7,0,0,0,P004863,P010393,P011982,P012740,P012795
275,PAM,0.667,3,3,0,P004863,P010393,P010568,P011982,P012795
275,PAM,0.567,0,0,0,P000556,P010393,P010568,P011982,P012740
275,PAM,0.317,2,2,0,P004863,P005356,P010568,P011982,P012795
275,PAM,0.3,1,1,0,P000556,P004863,P010568,P011982,P012738
275,PAM,0.133,0,0,0,P004863,P005356,P006433,P010568,P011982
275,PAM,0.067,1,3,2,P005356,P006433,P010568,P011982,P012738
275,PAM,0.017,1,1,0,P003960,P005356,P010568,P011982,P012738
276,MIL,9.483,-3,20,23,P000796,P002849,P006509,P007831,P011224
276,MIL,5.45,9,14,5,P000796,P002849,P007831,P011205,P011224
276,MIL,4.0,2,8,6,P005670,P006509,P007201,P009960,P011205
276,MIL,3.217,-4,3,7,P005670,P007201,P007831,P009960,P011205
276,MIL,3.067,3,7,4,P000796,P007831,P009960,P011205,P011224
276,MIL,3.05,-2,4,6,P000796,P002812,P007831,P011205,P011224
276,MIL,2.083,-5,2,7,P000796,P002849,P006509,P007831,P011205
276,MIL,2.0,0,3,3,P002849,P006509,P007201,P011205,P011224
276,MIL,1.733,0,5,5,P002849,P006509,P006701,P007201,P007831
276,MIL,1.267,0,3,3,P000796,P007201,P007831,P011205,P011224
276,MIL,1.167,5,5,0,P000796,P005670,P007831,P009960,P011205
276,MIL,1.15,0,0,0,P000796,P002849,P006701,P007831,P011224
276,MIL,1.133,0,3,3,P002849,P006509,P007201,P007831,P011224
276,MIL,0.867,-2,0,2,P002849,P006509,P006701,P007201,P011205
276,MIL,0.283,0,0,0,P005670,P007201,P009960,P011205,P011224
276,MIL,0.05,-2,0,2,P006509,P007201,P009960,P011205,P011224
276,ULK,5.567,2,8,6,P001932,P005844,P006661,P006961,P008962
276,ULK,4.317,2,8,6,P004004,P006661,P008962,P009849,P011157
276,ULK,3.7,2,7,5,P001932,P004004,P009849,P011157,P011980
276,ULK,3.267,-1,8,9,P001932,P006068,P008962,P009849,P011157
276,ULK,3.217,2,6,4,P002968,P004004,P006661,P006961,P011980
276,ULK,3.05,3,7,4,P004004,P006661,P006961,P008962,P011157
276,ULK,2.433,10,13,3,P004004,P006661,P006961,P008962,P009849
276,ULK,2.383,-3,4,7,P001932,P004004,P006661,P006961,P008962
276,ULK,1.833,-3,2,5,P001932,P004004,P006961,P008962,P011157
276,ULK,1.583,-2,2,4,P001932,P002968,P006661,P006961,P011980
276,ULK,1.433,-5,0,5,P004004,P006068,P006661,P006961,P011157
276,ULK,1.2,-1,2,3,P001932,P006068,P006661,P006961,P011157
276,ULK,0.983,-5,0,5,P001932,P004004,P005844,P006961,P008962
276,ULK,0.933,-2,0,2,P004004,P006661,P009849,P011157,P011980
276,ULK,0.867,-6,0,6,P001932,P006961,P008962,P009849,P011157
276,ULK,0.867,2,2,0,P001932,P002968,P004004,P009849,P011980
276,ULK,0.767,5,5,0,P001932,P006661,P006961,P009849,P011157
276,ULK,0.55,0,0,0,P001932,P004004,P006961,P008962,P009849
276,ULK,0.483,0,2,2,P001932,P006661,P006961,P008962,P011157
276,ULK,0.367,-1,0,1,P002968,P004004,P006068,P006661,P006961
276,ULK,0.117,0,0,0,P001932,P004004,P006068,P006661,P008962
276,ULK,0.083,0,0,0,P001932,P004004,P005844,P006068,P006961
277,RED,4.017,-4,6,10,P005099,P007960,P009035,P011964,P012801
277,RED,3.783,2,9,7,P000848,P005099,P007960,P009035,P011964
277,RED,3.4,1,11,10,P000848,P005099,P007960,P008966,P009035
277,RED,2.9,9,11,2,P000848,P002553,P006436,P009035,PJDR
277,RED,2.783,2,5,3,P000848,P007960,P008966,P009035,PJDR
277,RED,2.05,0,6,6,P000848,P002553,P009035,P012801,PJDR
277,RED,2.033,2,4,2,P002553,P005099,P006436,P008966,P012801
277,RED,1.967,0,7,7,P000848,P005099,P006436,P008966,P009035
277,RED,1.883,2,4,2,P002553,P005099,P006436,P007960,P009035
277,RED,1.5,-2,2,4,P000848,P002553,P007960,P011964,PJDR
277,RED,1.45,-1,5,6,P002553,P005099,P006436,P007960,P008966
277,RED,1.417,-2,0,2,P005099,P006436,P009035,P011964,P012801
277,RED,1.283,2,4,2,P000848,P002553,P008966,P012801,PJDR
277,RED,1.1,6,6,0,P005099,P006436,P008966,P009035,PJDR
277,RED,1.017,-5,0,5,P000848,P002553,P006436,P008966,PJDR
277,RED,0.967,-3,0,3,P002553,P005099,P006436,P009035,PJDR
277,RED,0.933,0,2,2,P005099,P006436,P008966,P011964,P012801
277,RED,0.917,2,2,0,P002553,P005099,P006436,P008966,PJDR
277,RED,0.917,3,3,0,P006436,P009035,P011964,P012801,PJDR
277,RED,0.85,3,3,0,P000848,P002553,P005099,P007960,P011964
277,RED,0.817,-2,0,2,P000848,P002553,P005099,P006436,P011964
277,RED,0.767,0,2,2,P000848,P002553,P006436,P011964,PJDR
277,RED,0.483,0,0,0,P000848,P005099,P006436,P009035,P011964
277,RED,0.417,0,2,2,P006436,P008966,P009035,P012801,PJDR
277,RED,0.15,0,0,0,P004720,P005099,P006436,P008966,P011964
277,RED,0.15,0,0,0,P002553,P004720,P005099,P007960,P012801
277,RED,0.05,0,0,0,P002553,P004720,P005099,P006436,P011964
277,VIR,7.3,-2,17,19,P001133,P003048,P004007,P006739,PBCN
277,VIR,5.633,2,12,10,P001133,P003048,P003527,P010781,PBCN
277,VIR,5.183,5,11,6,P002084,P003527,P005553,P008847,P010781
277,VIR,2.683,0,6,6,P001133,P003048,P006739,P010781,PBCN
277,VIR,2.35,-1,4,5,P002084,P003527,P008847,P010781,PBCN
277,VIR,2.083,4,4,0,P001133,P006739,P008847,P010781,PBCN
277,VIR,1.933,0,6,6,P002084,P003527,P006739,P008847,P010781
277,VIR,1.617,-6,0,6,P001133,P003527,P005553,P008847,P010781
277,VIR,1.417,2,2,0,P001133,P005553,P008847,P010781,PBCN
277,VIR,1.367,-2,3,5,P001133,P003048,P005553,P010781,PBCN
277,VIR,1.083,1,3,2,P001133,P003048,P003527,P006739,P010781
277,VIR,0.817,-4,1,5,P002084,P003048,P003527,P004007,P010781
277,VIR,0.783,-3,0,3,P001133,P004007,P006739,P008847,PBCN
277,VIR,0.767,0,2,2,P001133,P002084,P003527,P004007,P010781
277,VIR,0.717,-4,0,4,P001133,P003527,P008847,P010781,PBCN
277,VIR,0.683,-2,2,4,P001133,P003527,P004007,P010781,PBCN
277,VIR,0.65,2,4,2,P001133,P003527,P006739,P008847,PBCN
277,VIR,0.583,0,0,0,P001133,P003527,P006739,P008847,P010781
277,VIR,0.483,-4,2,6,P001133,P003527,P004007,P006739,P010781
277,VIR,0.417,0,0,0,P001133,P003527,P004007,P006739,PBCN
277,VIR,0.383,-3,0,3,P001133,P005553,P006739,P008847,PBCN
277,VIR,0.333,0,0,0,P001133,P003048,P005553,P006739,PBCN
277,VIR,0.317,0,0,0,P001133,P003048,P003527,P004007,P006739
277,VIR,0.15,0,0,0,P003527,P005553,P008847,P010781,PBCN
277,VIR,0.117,0,0,0,P002084,P006739,P008847,P010781,PBCN
277,VIR,0.1,0,0,0,P002084,P005553,P008847,P010781,PBCN
277,VIR,0.05,0,0,0,P001133,P002084,P003527,P010781,PBCN
278,MUN,7.217,-2,15,17,P001288,P001557,P003583,P008985,P011987
278,MUN,5.567,7,11,4,P001288,P001557,P003583,P010391,P011987
278,MUN,3.317,-3,5,8,P005460,P006543,P006760,P007975,P011987
278,MUN,3.283,-4,5,9,P001288,P003583,P008985,P010391,P011987
278,MUN,3.133,4,11,7,P005460,P006543,P006760,P007975,P008985
278,MUN,2.2,-5,0,5,P001288,P003583,P007975,P010391,P011987
278,MUN,2.117,1,3,2,P001288,P001557,P003583,P008985,P010391
278,MUN,2.067,-7,2,9,P001288,P005478,P006760,P008985,P011987
278,MUN,1.65,3,5,2,P001288,P003583,P006760,P007975,P008985
278,MUN,1.617,4,6,2,P005460,P006543,P006760,P008985,P011987
278,MUN,1.567,3,5,2,P001288,P005460,P006760,P008985,P011987
278,MUN,1.117,-2,2,4,P005460,P006543,P006760,P007975,P010391
278,MUN,1.033,0,2,2,P001288,P003583,P005478,P008985,P011987
278,MUN,1.0,2,2,0,P001288,P003583,P005478,P008985,P010391
278,MUN,0.8,-6,0,6,P005478,P006543,P006760,P007975,P011987
278,MUN,0.767,0,0,0,P001288,P003583,P006760,P007975,P010391
278,MUN,0.583,-3,0,3,P001288,P003583,P007975,P008985,P011987
278,MUN,0.483,-2,0,2,P001288,P003583,P006760,P008985,P011987
278,MUN,0.267,-5,0,5,P003583,P006543,P006760,P007975,P010391
278,MUN,0.217,0,0,0,P001288,P001557,P003583,P007975,P008985
278,TEL,8.9,18,27,9,P009622,P009783,P009863,P011199,P012744
278,TEL,5.567,1,9,8,P005145,P009622,P009783,P009863,P011199
278,TEL,5.5,1,11,10,P007990,P009783,P011193,P011214,P011971
278,TEL,5.3,-7,5,12,P009622,P009783,P009863,P011199,P011971
278,TEL,2.417,2,8,6,P007990,P009783,P011193,P011199,P011971
278,TEL,2.067,7,9,2,P007990,P009622,P009783,P011199,P011971
278,TEL,1.95,-3,2,5,P009622,P009783,P009863,P011214,P012744
278,TEL,1.783,-5,0,5,P005145,P009622,P009863,P011199,P012744
278,TEL,1.367,2,8,6,P007990,P011193,P011214,P011971,P012744
278,TEL,1.117,-2,2,4,P009783,P009863,P011193,P011214,P011971
278,TEL,1.05,-2,0,2,P009783,P009863,P011193,P011199,P012744
278,TEL,1.033,0,2,2,P009622,P009863,P011199,P011971,P012744
278,TEL,0.817,-1,2,3,P009863,P011193,P011214,P011971,P012744
278,TEL,0.483,2,2,0,P009622,P009783,P009863,P011214,P011971
278,TEL,0.417,0,0,0,P007990,P009622,P011214,P011971,P012744
278,TEL,0.233,2,2,0,P007990,P009622,P009863,P011214,P011971
279,PAN,11.833,-1,26,27,P001926,P002328,P003842,P007866,P012774
279,PAN,8.567,14,27,13,P001926,P003842,P007866,P011204,P012774
279,PAN,6.567,8,17,9,P001926,P002328,P003842,P007866,P011204
279,PAN,2.767,1,5,4,P001926,P002328,P007553,P007866,P012774
279,PAN,2.467,-1,3,4,P002328,P003842,P007866,P011204,P011209
279,PAN,2.4,-3,3,6,P002328,P003842,P007866,P011204,P012774
279,PAN,2.217,-7,0,7,P001926,P003842,P011204,P012712,P012774
279,PAN,1.283,4,4,0,P001926,P002328,P007866,P012712,P012774
279,PAN,0.967,-2,2,4,P002328,P003842,P007866,P007947,P011204
279,PAN,0.6,-5,0,5,P002328,P007553,P007866,P011204,P011209
279,PAN,0.283,2,2,0,P001926,P002328,P007866,P011204,P012774
279,PAN,0.05,-2,0,2,P002328,P003842,P007866,P012712,P012774
279,BAR,11.217,3,23,20,P000925,P002939,P004866,P007519,P012745
279,BAR,5.25,3,12,9,P003196,P003478,P006435,P011244,PLFW
279,BAR,3.017,-6,3,9,P000925,P002939,P004866,P006435,P012745
279,BAR,2.95,-3,4,7,P000925,P004866,P006435,P012745,PLFW
279,BAR,2.533,3,8,5,P002939,P003196,P003478,P006435,P012745
279,BAR,2.383,-5,2,7,P003196,P004866,P006435,P011244,PLFW
279,BAR,2.133,-2,4,6,P000925,P002939,P003478,P007519,P012745
279,BAR,1.65,2,6,4,P002939,P003196,P003478,P011244,PLFW
279,BAR,1.333,-2,1,3,P000925,P002939,P003478,P006435,P012745
279,BAR,1.333,1,3,2,P000925,P002939,P003478,P011244,PLFW
279,BAR,1.317,0,3,3,P002939,P003196,P004866,P006435,P012745
279,BAR,1.283,-4,2,6,P000925,P002939,P003478,P012745,PLFW
279,BAR,0.867,0,2,2,P000925,P004866,P006435,P007519,P011244
279,BAR,0.867,3,3,0,P000925,P002939,P004866,P006435,P011244
279,BAR,0.733,0,2,2,P002939,P003196,P004866,P007519,P011244
279,BAR,0.433,-3,0,3,P002939,P003196,P004866,P006435,P007519
279,BAR,0.383,3,3,0,P003196,P003478,P006435,P012745,PLFW
279,BAR,0.3,-1,0,1,P000925,P004866,P007519,P012745,PLFW
279,BAR,0.017,0,0,0,P002939,P003196,P003478,P006435,P011244
280,MUN,17.0,-9,27,36,P001288,P003583,P006760,P008985,P011987
280,MUN,3.217,0,8,8,P001288,P005460,P006760,P007975,P010391
280,MUN,3.033,6,9,3,P005478,P006543,P007975,P010391,P012123
280,MUN,2.983,-2,7,9,P005460,P006543,P007975,P010391,P012123
280,MUN,2.433,0,3,3,P001288,P003583,P006760,P007975,P011987
280,MUN,1.9,-5,0,5,P005460,P005478,P006543,P007975,P010391
280,MUN,1.733,-1,4,5,P001288,P003583,P006760,P010391,P011987
280,MUN,1.333,-2,0,2,P001288,P003583,P005478,P007975,P010391
280,MUN,1.317,2,4,2,P001288,P003583,P006543,P007975,P010391
280,MUN,1.033,4,6,2,P005460,P006543,P006760,P007975,P010391
280,MUN,0.95,-2,0,2,P003583,P006543,P007975,P010391,P012123
280,MUN,0.817,0,2,2,P001288,P003583,P007975,P010391,P011987
280,MUN,0.65,-1,1,2,P001288,P005460,P006760,P010391,P011987
280,MUN,0.617,-1,3,4,P001288,P005460,P006543,P007975,P010391
280,MUN,0.517,0,2,2,P005460,P006543,P007975,P010391,P011987
280,MUN,0.467,3,3,0,P001288,P003583,P006543,P007975,P011987
280,BAR,4.983,1,9,8,P000925,P002939,P004866,P006435,P011244
280,BAR,4.033,1,9,8,P003196,P004866,P007519,P012745,PLFW
280,BAR,3.75,1,10,9,P000925,P004866,P006435,P012745,PLFW
280,BAR,3.65,2,10,8,P003196,P003478,P009992,P012745,PLFW
280,BAR,3.367,-2,6,8,P000925,P002939,P003478,P006435,P011244
280,BAR,3.067,5,11,6,P002939,P003196,P003478,P009992,P011244
280,BAR,2.867,7,7,0,P002939,P003196,P003478,P009992,P012745
280,BAR,2.783,-1,4,5,P000925,P004866,P006435,P007519,P011244
280,BAR,2.1,-2,6,8,P000925,P002939,P003478,P006435,P012745
280,BAR,1.567,-3,0,3,P000925,P004866,P009992,P012745,PLFW
280,BAR,1.333,0,3,3,P003196,P004866,P009992,P012745,PLFW
280,BAR,1.317,-2,2,4,P002939,P003196,P009992,P012745,PLFW
280,BAR,1.217,3,3,0,P000925,P002939,P004866,P006435,P012745
280,BAR,1.05,-2,0,2,P003196,P003478,P006435,P007519,P011244
280,BAR,0.95,2,2,0,P002939,P003196,P009992,P011244,PLFW
280,BAR,0.917,1,3,2,P002939,P003196,P004866,P006435,P012745
280,BAR,0.5,-2,0,2,P000925,P002939,P003478,P009992,P011244
280,BAR,0.283,-2,0,2,P000925,P003478,P006435,P007519,P011244
280,BAR,0.267,1,2,1,P003196,P003478,P006435,P012745,PLFW
281,ASV,7.817,-4,10,14,P002100,P006568,P011386,P012080,P012731
281,ASV,4.783,-4,4,8,P000229,P003526,P004194,P011225,P012729
281,ASV,4.667,11,15,4,P000229,P003526,P004194,P011225,P012731
281,ASV,4.183,-9,7,16,P000229,P004194,P011225,P012080,PKIR
281,ASV,3.65,-4,4,8,P000229,P006568,P011225,P012080,P012731
281,ASV,3.517,4,7,3,P002100,P006568,P011225,P012080,P012731
281,ASV,3.033,7,10,3,P002100,P006568,P011386,P012080,PKIR
281,ASV,1.8,-2,2,4,P002100,P004194,P011386,P012080,PKIR
281,ASV,1.567,0,8,8,P002100,P004194,P011225,P012080,PKIR
281,ASV,1.5,-2,4,6,P000229,P002100,P004194,P011225,P012731
281,ASV,1.1,3,3,0,P000229,P004194,P011386,P012080,PKIR
281,ASV,0.933,-6,0,6,P002100,P011225,P012080,P012731,PKIR
281,ASV,0.817,1,3,2,P002100,P006568,P011225,P012080,PKIR
281,ASV,0.35,-2,0,2,P000229,P002100,P004194,P011225,P012729
281,ASV,0.283,-3,0,3,P000229,P003526,P004194,P012080,PKIR
281,MCO,8.317,-7,10,17,P004197,P005985,P009754,P010588,PLCZ
281,MCO,6.383,1,10,9,P009754,P011196,P011212,P011226,P011231
281,MCO,5.433,11,16,5,P005985,P011196,P011212,P011226,P011231
281,MCO,3.367,3,7,4,P002581,P005985,P011212,P011226,P011231
281,MCO,3.167,-5,4,9,P011196,P011212,P011226,P011231,P012709
281,MCO,2.433,2,7,5,P005985,P009754,P010588,P011196,P011226
281,MCO,2.333,5,11,6,P005985,P010588,P011212,P011226,P011231
281,MCO,1.85,-6,0,6,P002581,P011212,P011226,P011231,P012709
281,MCO,1.85,4,8,4,P005985,P010588,P011212,P011226,PLCZ
281,MCO,1.417,5,7,2,P005985,P009754,P011226,P011231,PLCZ
281,MCO,1.183,0,2,2,P005985,P010588,P011196,P011212,P011226
281,MCO,1.133,0,2,2,P005985,P009754,P010588,P011212,PLCZ
281,MCO,0.967,-2,2,4,P005985,P009754,P011196,P011226,P011231
281,MCO,0.167,-1,1,2,P002581,P005985,P009754,P011226,P011231
282,BAS,8.767,-7,18,25,P004603,P007230,P009048,P011948,P012201
282,BAS,4.967,0,9,9,P004761,P007230,P009048,P010444,P011085
282,BAS,4.5,5,11,6,P003198,P004761,P009048,P010444,P011948
282,BAS,4.233,-8,6,14,P004603,P004761,P007230,P011948,P012765
282,BAS,3.6,6,12,6,P004603,P011085,P011948,P012201,P012765
282,BAS,3.333,-6,4,10,P004603,P004761,P010444,P011085,P012765
282,BAS,2.833,1,5,4,P003198,P004761,P009048,P010444,P011085
282,BAS,2.45,-4,5,9,P003198,P004761,P007230,P009048,P011085
282,BAS,1.7,-1,4,5,P003198,P004761,P007230,P009048,P011948
282,BAS,1.033,-5,0,5,P004603,P004761,P011948,P012201,P012765
282,BAS,0.75,-2,0,2,P004603,P004761,P007230,P009048,P011085
282,BAS,0.733,0,0,0,P004603,P004761,P007230,P009048,P011948
282,BAS,0.417,-2,0,2,P004603,P007230,P011948,P012201,P012765
282,BAS,0.417,2,2,0,P009048,P011085,P011948,P012201,P012765
282,BAS,0.267,0,0,0,P004603,P007230,P011085,P012201,P012765
282,IST,10.817,17,32,15,P004888,P007200,P009513,P012710,PLHK
282,IST,5.267,13,17,4,P004888,P007200,P009513,P011981,P012710
282,IST,3.533,1,5,4,P006590,P009664,P009846,P011078,P011981
282,IST,3.45,2,7,5,P004888,P007200,P011078,P011981,P012710
282,IST,2.767,-1,3,4,P006590,P009846,P011078,P012710,P012788
282,IST,2.65,-4,6,10,P004888,P007200,P009664,P009846,PLHK
282,IST,2.45,2,9,7,P004888,P006590,P007200,P011078,P011981
282,IST,2.217,0,7,7,P006590,P009664,P009846,P011078,P012788
282,IST,1.7,0,2,2,P006590,P007200,P009664,P009846,P011981
282,IST,1.65,-3,4,7,P004888,P007200,P011078,P012710,P012788
282,IST,1.35,-2,3,5,P004888,P006590,P009846,P011078,P011981
282,IST,1.117,-3,0,3,P004888,P006590,P009846,P011078,P012788
282,IST,0.417,-2,0,2,P004888,P006372,P009513,P009664,P011078
282,IST,0.267,0,0,0,P004888,P007200,P009664,P011078,PLHK
282,IST,0.25,0,0,0,P004888,P006590,P011078,P012710,P012788
282,IST,0.1,1,2,1,P006590,P007200,P009846,P011078,P012710
283,TEL,8.983,0,25,25,P009622,P009783,P009863,P011199,P012744
283,TEL,6.967,5,14,9,P005145,P009622,P009783,P009863,P011199
283,TEL,6.85,11,17,6,P009622,P009783,P009863,P011199,P011971
283,TEL,3.233,0,7,7,P005145,P007990,P009783,P011193,P011214
283,TEL,2.133,3,7,4,P007990,P011193,P011214,P011971,P012744
283,TEL,2.083,-5,0,5,P009622,P009783,P009863,P011214,P012095
283,TEL,1.983,0,4,4,P007990,P011193,P011199,P011214,P012744
283,TEL,1.85,3,7,4,P007990,P009622,P011214,P011971,P012095
283,TEL,1.35,-5,0,5,P007990,P009783,P011193,P011214,P012744
283,TEL,1.167,4,5,1,P005145,P009863,P011193,P011214,P012744
283,TEL,0.95,-1,2,3,P005145,P009622,P009863,P011199,P012744
283,TEL,0.933,-1,2,3,P007990,P009783,P011193,P011199,P011214
283,TEL,0.767,-3,0,3,P009783,P009863,P011193,P011214,P012744
283,TEL,0.417,3,3,0,P005145,P009783,P009863,P011193,P011199
283,TEL,0.267,2,2,0,P009863,P011193,P011214,P011971,P012744
283,TEL,0.033,0,0,0,P009783,P009863,P011199,P012095,P012744
283,TEL,0.033,-1,0,1,P009863,P011199,P011214,P012095,P012744
283,PAM,6.867,7,17,10,P003960,P004863,P010568,P011982,P012795
283,PAM,4.333,-6,4,10,P003960,P004863,P010393,P010568,P012795
283,PAM,4.3,5,12,7,P000556,P005356,P006433,P010393,P012740
283,PAM,3.233,2,7,5,P003960,P004863,P005356,P010568,P011982
283,PAM,2.867,-1,6,7,P005356,P006433,P010393,P011982,P012740
283,PAM,2.75,-4,6,10,P003960,P006433,P011982,P012740,P012795
283,PAM,2.433,-2,4,6,P005356,P006433,P011982,P012738,P012740
283,PAM,2.033,-2,4,6,P003960,P005356,P010568,P011982,P012795
283,PAM,1.833,-3,3,6,P000556,P004863,P005356,P010393,P012740
283,PAM,1.317,-3,0,3,P000556,P004863,P010393,P010568,P012795
283,PAM,1.233,1,4,3,P000556,P006433,P010393,P010568,P012795
283,PAM,1.183,4,4,0,P003960,P004863,P011982,P012740,P012795
283,PAM,1.033,-2,0,2,P000556,P003960,P005356,P006433,P012740
283,PAM,1.0,-2,2,4,P003960,P006433,P010568,P011982,P012795
283,PAM,0.9,1,3,2,P000556,P003960,P004863,P005356,P012740
283,PAM,0.8,0,2,2,P006433,P010393,P011982,P012740,P012795
283,PAM,0.617,-4,0,4,P006433,P010393,P010568,P011982,P012795
283,PAM,0.517,-3,0,3,P003960,P004863,P005356,P011982,P012740
283,PAM,0.4,-3,0,3,P005356,P006433,P011982,P012738,P012795
283,PAM,0.317,0,2,2,P000556,P003960,P004863,P010568,P012795
283,PAM,0.033,0,0,0,P000556,P003960,P005356,P010393,P012795
284,PAR,19.1,4,36,32,P004172,P009862,P012096,P012742,P012743
284,PAR,3.033,0,3,3,P007400,P009862,P011050,P011051,P012742
284,PAR,2.967,4,10,6,P004172,P007400,P009862,P012742,P012743
284,PAR,2.65,0,5,5,P007673,P009862,P012096,P012742,P012743
284,PAR,2.55,4,6,2,P004172,P007400,P011051,P012742,P012743
284,PAR,2.3,-1,2,3,P003983,P004172,P009862,P012096,P012743
284,PAR,2.1,-7,0,7,P007400,P007673,P009862,P012096,P012743
284,PAR,1.867,-2,1,3,P003983,P007400,P009862,P011051,P012743
284,PAR,1.25,-1,2,3,P003983,P007400,P009862,P011050,P011051
284,PAR,1.067,-4,0,4,P007400,P007673,P009862,P012096,P012742
284,PAR,0.6,-2,0,2,P007400,P009862,P011051,P012742,P012743
284,PAR,0.2,-2,0,2,P003983,P004172,P009862,P012096,P012742
284,PAR,0.183,2,2,0,P007400,P007673,P009862,P012742,P012743
284,PAR,0.133,0,2,2,P004172,P007400,P009862,P011051,P012742
284,OLY,13.467,-9,17,26,P001255,P008811,P008829,P008855,P010612
284,OLY,10.0,18,28,10,P001255,P007982,P008811,P008855,P010392
284,OLY,9.683,1,13,12,P006589,P007853,P007982,P010392,P012878
284,OLY,2.833,-2,5,7,P001255,P007982,P008811,P008855,P010612
284,OLY,2.783,-1,5,6,P001255,P007853,P008811,P008855,P010612
284,OLY,0.917,2,4,2,P001255,P006589,P007982,P008811,P010612
284,OLY,0.183,-6,0,6,P007853,P007982,P008829,P010392,P012878
284,OLY,0.133,2,2,0,P007853,P007982,P008829,P010612,P012878
285,ZAL,14.55,0,20,20,P002329,P002676,P005504,P007513,P011218
285,ZAL,3.667,1,7,6,P002676,P003210,P010390,P012715,P012787
285,ZAL,3.283,9,14,5,P002329,P002676,P010390,P011218,P012787
285,ZAL,2.933,1,5,4,P003210,P003211,P010390,P012715,P012787
